,Or�amento:,,,,,,,527576,,,,,Data Or�amento:,,,,,,,,27/10/2025,,,,,,,,,,,,Usu�rio:,,,,,ELISAMAP,
,Situa��o:,,,,,,,,,,,,,Nr. Carteira:,,,,,,,88888019062430021,,,,,,,,,,,Validade:,,,,,,31/10/2025,
,Paciente:,,,,,,,107953,,,VALERIA CRISTINA MARINHO DE OLIVEIRA QUEIROZ,,,,,, Plano:,,,,1,,,SUL-AMERICA COLETIVO,,,,,,,,,,,,,,,
,Conv�nio:,,,,,,,12,,SULAMERICA,,,,,,Per�odo:,,,,,14/10/2025,,,,,TER,,,A,,31/10/2025,,,,,,SEX,,18 DIAS
  Tipo Interna��o:,,,,,,,,INDETERMINADO,,,,,,,Complexidade:,,,,,,MEDIA COMPLEXIDADE,,,,,,,,,,,,,,,,,,
,,,,,Diagn�stico:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Avalia��o Clinica do Paciente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Proposta Terapeutica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Valor da Proposta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Valor Total Para o Periodo:,,,,,"38.388,68",,,,,,Custo M�dio Di�rio:,,,,,,,,,,"2132,70",,,,,,,,,,,
,,,,Itens do Or�amento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DIARIAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,71000015,,,63040220,,,HOME CARE DIARIA COM ALTA COMPLEXIDADE,,,,,,,,,,,UN,,18,,,,,,,,"785,0000",,,,,"14.130,00",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"14.130,00",,,,,
,,TAXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,72000058,,,60028963,,,"TAXA DE CONCENTRADOR DE OXIGENIO, POR USO",,,,,,,,,,,UN,,18,,,,,,,,"11,1800",,,,,"201,24",,,,
,,,72010091,,,61602965,,,COUGH ASSIST - DIA,,,,,,,,,,,UN,,18,,,,,,,,"40,2400",,,,,"724,32",,,,
,,,72010100,,,72010100,,,TAXA RESPIRADOR TRILOGY,,,,,,,,,,,DIA,,18,,,,,,,,"0,0100",,,,,"0,18",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"925,74",,,,,
,,SERV ENFERMAGEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,72000047,,,10189,,,VISITA DA ENFERMEIRA - VISITA,,,,,,,,,,,UN,,1,,,,,,,,"85,0000",,,,,"85,00",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"85,00",,,,,
,,SERVICOS DE FISIOTERAPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,79000009,,,86010263,,,FISIOTERAPIA MOTORA E RESPIRATORIA - SESSAO,,,,,,,,,,,UN,,8,,,,,,,,"53,0900",,,,,"424,72",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"424,72",,,,,
,,SERVICOS DE FONOAUDIOLOGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,80000001,,,50000624,,,SESSAO INDIVIDUAL DOMICILIAR DE FONOAUDIOLOGIA,,,,,,,,,,,UN,,4,,,,,,,,"54,6400",,,,,"218,56",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"218,56",,,,,
,,SERVICOS DE NUTRICAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,81000002,,,61490156,,,VISITA DO NUTRICIONISTA (AVALIACAO),,,,,,,,,,,UN,,1,,,,,,,,"0,0100",,,,,"0,01",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"0,01",,,,,
,,SERVICOS DE TERAPIA OCUPACIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,60000176,,,50000080,,,VISITA TERAPIA OCUPACIONAL,,,,,,,,,,,UN,,3,,,,,,,,"58,0300",,,,,"174,09",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"174,09",,,,,
,,VISITAS E CONSULTAS MEDICAS - HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,87000001,,,10101020,,,VISITA MEDICA DOMICILIAR,,,,,,,,,,,UN,,2,,,,,,,,"143,9300",,,,,"287,86",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Total:,,,,,,,"287,86",,,,,
,,MEDICAMENTOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Procedimento,,,,,,,,,,,,,,,,,Unidade,,,,Qtd,,Dias,,,,,Vlr. Unit�rio,,,,,,Vlr.Total,,,
,,,73014724,,,90336178,,,CLOR. DE VENLAFAXINA 75MG CPRS,,,,,,,,,,,CAP,,18,,,,,,,,"2,6600",,,,,"47,88",,,,
,,,73014097,,,90384458,,,DOMPERIDONA 10MG CPRS,,,,,,,,,,,COM,,54,,,,,,,,"0,6000",,,,,"32,40",,,,
,,,73008785,,,90367634,,,PANTOPRAZOL CPRS 40MG,,,,,,,,,,,COM,,18,,,,,,,,"2,5800",,,,,"46,44",,,,
,,,73014473,,,90276388,,,PATZ SL 5MG CPRS,,,,,,,,,,,COM,,18,,,,,,,,"2,2700",,,,,"40,86",,,,
,,,73004383,,,0000080256,,,PEG-LAX PO C/14 ENVELOPES SEM SABOR 8.5G,,,,,,,,,,,UN,,15,,,,,,,,"2,2900",,,,,"34,35",,,,
,,,73014212,,,90059336,,,ROSUVASTATINA CALCICA,,,,,,,,,,,COM,,18,,,,,,,,"5,0400",,,,,"90,72",,,,
,92000944,	90179994,SIMETICONA 75MG/ML FRAS/ 10ML,,GTS,3510,,,,"0,0300",,"105,30",
,,,,,,,,,Sub-Total:,,"397,95",,
MEDICAMENTOS RESTRITO HOSP.,,,,,,,,,,,,,
Procedimento,,,,Unidade,,,Qtd,Dias,,Vlr. Unit�rio,,,Vlr.Total
,73007723,90072081,AGUA P/ INJECAO AMP 10ML,,AMP,18,,,,"0,8300",,"14,94",
,73011141,90094301,AGUA PARA INJECAO,,BOLS,21,,,,"8,6000",,"180,60",
,73008822,90072294,"CLOR. DE SODIO 0,9% AMP 10ML (FARMACE)",,AMP,90,,,,"1,0500",,"94,50",
,73001894,90075129,CLORETO DE SODIO,,UN,18,,,,"8,3000",,"149,40",
,73007916,90071247,"PIPERACILINA SODICA + TAZOBACTAM 4,5MG (NOVAFARMA)",,FA,18,,,,"142,2000",,"2.559,60",
,,,,,,,,,Sub-Total:,,"2.999,04",,
ALIMENTACOES E DIETAS,,,,,,,,,,,,,
Procedimento,,,,Unidade,,,Qtd,Dias,,Vlr. Unit�rio,,,Vlr.Total
,89017156,0000030753,FRESUBIN HP ENERGY 1000ML (FRESENIUS) - ORC,,ML,17100,,,,"0,0000",,"0,00",
,,,,,,,,,Sub-Total:,,"0,00",,
MATERIAIS,,,,,,,,,,,,,
Procedimento,,,,Unidade,,,Qtd,Dias,,Vlr. Unit�rio,,,Vlr.Total
,74000020,0000097045,"AGULHA DESCARTAVEL 13X4,5MM",,UN,18,,,,"1,0600",,"19,08",
,74000018,0000097046,AGULHA DESCARTAVEL 25X7MM (0097046),,UN,72,,,,"2,3300",,"167,76",
,74000022,19652311,AGULHA DESCARTAVEL 40X12MM,,UN,6,,,,"2,3300",,"13,98",
,73004469,73004469,ALCOOL 70% FRASCO 100(ML),,ML,6,,,,"0,1000",,"0,60",
,74017354,0000770131,ALCOOL SWABS BD SACHE (770131),,UN,24,,,,"1,4500",,"34,80",
,07835111,0000298832,"BORRACHA LATEX 2,0M",,UN,21,,,,"111,9000",,"2.349,90",
,74008861,74008861,CAIXA COLETORA BOX NR 03 PERFURANTE/CORTANTE (0101830),,UN,3,,,,"4,3300",,"12,99",
